0.0,-1.2078162364763596,-0.4114589122871994,0.4000000000000004
0.1,-1.1886629971174172,-0.38338526746732876,0.3999999999999999
0.2,-1.1650032996209465,-0.34873318903564515,0.39999999999999986
0.30000000000000004,-1.1368282626961326,-0.3075065732919516,0.3999999999999998
0.4,-1.1041273177222384,-0.25971005678241743,0.4000000000000001
0.5,-1.0688689197485068,-0.2082385905753891,0.3999999999999997
0.6000000000000001,-1.0330283408537677,-0.15598413504883243,0.3999999999999999
0.7000000000000001,-0.9966039532577174,-0.10294740432417397,0.3999999999999999
0.8,-0.9595936397921581,-0.049129327221583016,0.4
0.9,-0.9224847177685528,0.004997029039349355,0.4
1.0,-0.885815364162539,0.05898090981764994,0.39999999999999997
1.1,-0.8495836948649571,0.11282148853818402,0.4
1.2000000000000002,-0.813785989003421,0.16651713282175712,0.4000000000000001
1.3,-0.7782170505246269,0.21997782136866664,0.40000000000000013
1.4000000000000001,-0.7415670310906359,0.2726289122796401,0.4
1.5,-0.703618538234889,0.3243750335820194,0.3999999999999999
1.6,-0.6643932008178772,0.37522567404569657,0.4
1.7000000000000002,-0.6237521574056808,0.4253955701695409,0.4000000000000001
1.8,-0.5861401643884011,0.47711033160135613,0.40000000000000013
1.9000000000000001,-0.5569958820599118,0.5327559460851088,0.40000000000000013
2.0,-0.5364011726150557,0.592368327280234,0.40000000000000013
2.1,-0.5235592840721187,0.6559071953106269,0.40000000000000024
2.2,-0.5108648435969335,0.7203452689010381,0.4
2.3000000000000003,-0.4964472071227222,0.784861880170873,0.4000000000000001
2.4000000000000004,-0.4809571414989912,0.8497425262174305,0.4
2.5,-0.4659548156465268,0.9137293570316518,0.4000000000000001
2.6,-0.4518385477856892,0.9750548085606263,0.39999999999999997
2.7,-0.43839123685790593,1.0336236366749232,0.4000000000000001
2.8000000000000003,-0.42555056689010856,1.0894085028132137,0.4000000000000001
2.9000000000000004,-0.41399840891456746,1.1394774706920159,0.39999999999999997
3.0,-0.40442157139225676,1.1809007701209213,0.39999999999999997
3.1,-0.39683005887630296,1.2136827901847131,0.40000000000000013
