duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.3000000000000003,-0.7500200451414124,0.004087768663320665,-0.13056696880662746,0.1301516064678471,-0.2777372251609999,0.4293989395025966,-0.2574366400186879,0.05617928316781836,0.7498824860198052,0.013933832558681533,-0.34999688054841743,0.5189780665072036,-1.1394631356339606,1.2813035298224367,-0.6675126385675323,0.13252365640337968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3000000000000003,-0.768291315250913,0.16907037840073244,0.2701099956628035,0.5775060249190296,-2.2367178086534154,2.7563706591032386,-1.512267906071586,0.31531393258854307,0.42934609548357433,-0.3627347721373714,0.05601264007516232,0.17476665904963887,-0.3660295561317842,0.2290856338016743,0.02424812462133988,-0.039218848658960775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3000000000000007,-0.2980743281355744,0.44989809256942126,0.14015846533515613,0.28108493927595707,-1.7664694677882093,2.4386989768924288,-1.4496130911423493,0.32343357491727454,0.11313679367327496,-0.06826579675567353,0.3048748892986356,0.5221497449178518,-3.253311481049174,4.486654877464926,-2.6660945684618214,0.5948116421954602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.18311727497703006,0.15762243978158766,-0.2916594550833105,1.4962350173324601,-2.5143198204979753,2.237625553417733,-0.9659711357476675,0.14871104013313508,-0.08293884359943711,-0.4756035006004466,-0.4262533520917813,2.015557185034922,-3.384384569775616,2.998681545992734,-1.2914744589552571,0.20177263257123726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,0.5801322529299913,0.38514349316056934,-0.3199811273994512,0.13454673901386252,-0.019936968534203132,-0.0658272775579632,0.07692452473999643,-0.02480467079867669,-0.49286656808366486,-0.21198167014307806,-0.15595858672537116,0.23593315329538755,-0.4899604077792823,0.7856908244065767,-0.5291282313336847,0.12748180725699618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.75,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
