duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.61,-1.2069462200156853,0.02696824917653131,0.1847009263173914,3.2310631618505243e-12,-1.6844141096111656e-11,4.3683950614196006e-11,-5.503361607197556e-11,2.679957702965907e-11,-0.3999999999999997,1.7409693349553825e-14,-3.9688739878838306e-13,3.483080020080262e-12,-1.4837071617277357e-11,3.312376322213703e-11,-3.733554427963041e-11,1.6728488621578942e-11,0.39999999999999997,-1.5790702757811878e-14,3.480025441430981e-13,-2.9623582184618062e-12,1.2351455804584573e-11,-2.6963776731542405e-11,2.9454127828894696e-11,-1.2622304896515489e-11,0,0,0,0,0,0,0,0
0.61,-1.1217683733352006,0.2523033792840957,0.18470092631737323,2.8210003206445596e-12,-1.4236322272473031e-11,3.8057058300811116e-11,-5.038904273387864e-11,2.5804901631330173e-11,-0.40000000000000013,2.855411488859943e-14,-5.519062914658267e-13,4.7546317922071805e-12,-2.0697806476234442e-11,4.736092974967524e-11,-5.425535871155969e-11,2.4470273881673672e-11,0.3999999999999998,-1.2852123944033684e-14,1.7999570766968759e-13,-1.0603180952750098e-12,3.3526166101089516e-12,-6.155859690218105e-12,6.227099334343665e-12,-2.63384379604971e-12,0,0,0,0,0,0,0,0
0.6100000000000001,-0.8990843480025372,0.470773919068887,0.3454805937791476,-1.3508785505414416,4.77098964197687,-6.354057112113016,0.1979331116699829,3.2428800589753433,-0.3999999999999996,1.2330942041212644e-14,-1.5230048583642722e-13,9.773238749656412e-13,-3.934477048651484e-12,9.62075076348976e-12,-1.2573850535596178e-11,6.572412125666912e-12,0.39999999999999997,-1.155471367530897e-14,6.865719842054042e-14,2.2221033179605045e-14,-1.2298320490013353e-12,3.82289100593476e-12,-4.735092576541018e-12,2.1797870675403914e-12,0,0,0,0,0,0,0,0
0.6099999999999999,-0.5540461707786117,0.5730033993170917,-0.11020431378121484,0.1227916478974986,-0.633071177826374,1.6813902294939769,-2.215098421540004,1.1450754992343712,-0.3999999999999997,-1.8052853995588305e-14,3.901727015486079e-13,-3.5115925506059024e-12,1.560929938066699e-11,-3.5886656074217146e-11,4.0798165262871185e-11,-1.8091445733846105e-11,0.3999999999999997,2.246626670458348e-14,-4.635696862560486e-13,3.972745919905538e-12,-1.687469184884813e-11,3.725704857067722e-11,-4.083458104845214e-11,1.7500463752718728e-11,0,0,0,0,0,0,0,0
0.6099999999999999,-0.2414230201266778,0.45622626793845883,-0.047487695928421586,9.517130744881193e-13,-2.965632709498011e-12,3.6241989246369097e-12,-7.230321713004778e-13,-1.0450387096366962e-12,-0.39999999999999925,-2.4173969109571563e-14,4.4523786576406677e-13,-3.755042263513383e-12,1.6241502860681173e-11,-3.729846396017017e-11,4.3256751015094126e-11,-1.993049352331973e-11,0.39999999999999947,2.057005169644736e-14,-2.962598771777705e-13,2.069322559713584e-12,-7.914615975048876e-12,1.6830565792725533e-11,-1.8685459807097425e-11,8.448445471882207e-12,0,0,0,0,0,0,0,0
0.6100000000000003,0.01921476977057666,0.3977188154227181,-0.07801037137303059,0.8556342576383222,-3.1387621202083476,6.345531488767754,-6.651453217590563,2.82208731167245,-0.39999999999999963,-6.287449763819754e-15,1.0104573804769209e-13,-6.96259039627624e-13,2.2550890306195412e-12,-3.343003076436583e-12,1.7958184546494797e-12,3.8559410220028504e-14,0.3999999999999994,1.003552387346892e-14,-2.0167325965830474e-14,-7.6176200490405e-13,6.072044232050927e-12,-1.8871121193186826e-11,2.6716701204223256e-11,-1.427485104880239e-11,0,0,0,0,0,0,0,0
0.6099999999999994,0.27437036274870097,0.4457213568465349,0.0788271020964885,-0.25277114781684556,0.799594813313432,-0.8215526064311653,-0.039852010818208335,0.3663753626750138,-0.3999999999999994,-1.4970118485285153e-14,2.638481033041147e-13,-2.100512323152432e-12,8.53671799649699e-12,-1.849941438784471e-11,2.044798382921584e-11,-9.102381592144369e-12,0.3999999999999996,3.5041166232223024e-15,-7.618509428797042e-14,7.472157060756373e-13,-3.348838828856607e-12,7.557645346685318e-12,-8.528576983060206e-12,3.876401117221679e-12,0,0,0,0,0,0,0,0
0.6100000000000003,0.5690702775812049,0.5152497353484531,0.4404723036972482,-3.898988173631288,19.46397132743726,-47.74934197257207,55.108681555246676,-24.310318150561645,-0.4000000000000001,2.6003650257773057e-14,-3.594570276697732e-13,2.124428937177057e-12,-6.059314751744064e-12,8.504451261641104e-12,-5.1595965913133034e-12,6.649530946106947e-13,0.39999999999999974,-2.239973284464886e-15,-1.063199120041938e-13,1.7293586002850433e-12,-9.933840054434208e-12,2.687107110879836e-11,-3.473025493406696e-11,1.7339143771185857e-11,0,0,0,0,0,0,0,0
0.6100000000000003,0.8995376997280146,0.4764176817436336,-0.18408117198100174,-2.7420219497049958e-12,9.392221198797231e-12,-1.7851359343003208e-11,1.7806278698071372e-11,-7.227135172668195e-12,-0.39999999999999997,-5.7884458143102496e-15,2.88104656654721e-13,-3.0543211690304085e-12,1.4133829424582941e-11,-3.27691531612117e-11,3.746351975467196e-11,-1.6889021676372478e-11,0.3999999999999996,1.630079568397714e-14,-4.073660439618729e-13,3.640902900313717e-12,-1.5635497472395253e-11,3.4975664891100254e-11,-3.938107097826349e-11,1.769090002360123e-11,0,0,0,0,0,0,0,0
0.6099999999999994,1.1216558814973583,0.251838651926294,-0.18408117198106339,-2.8237667946548804e-12,1.247226267898068e-11,-2.9450616115579006e-11,3.4147602364771985e-11,-1.5162504410602375e-11,-0.4,8.649401791498088e-15,-1.8250500629216457e-13,2.120189985064492e-12,-1.1854923946937737e-11,3.257371968623819e-11,-4.271883783951274e-11,2.139575111168092e-11,0.4,-8.649401791498088e-15,1.8250500629216457e-13,-2.120189985064492e-12,1.1854923946937737e-11,-3.257371968623819e-11,4.271883783951274e-11,-2.139575111168092e-11,0,0,0,0,0,0,0,0
