duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.61,-1.2069462200156853,0.02696824917652927,0.18470092631739032,3.2927287599513563e-12,-1.676891397378209e-11,4.2768980016430454e-11,-5.346461593894461e-11,2.5937105323513122e-11,-1.199999999999999,-2.1069055645956857e-15,-1.4563225708966074e-13,2.098058192981987e-12,-1.0001593739938479e-11,2.1895623711992762e-11,-2.2513279097164274e-11,8.618421647545986e-12,0.3999999999999997,-3.8922308061741354e-15,1.1905227908861226e-13,-1.1599111596462518e-12,5.243149749875947e-12,-1.2192484326700332e-11,1.4084585411697606e-11,-6.3465641515210365e-12,0,0,0,0,0,0,0,0
0.61,-1.1217683733352002,0.25230337928409863,0.18470092631692162,7.844560158983225e-12,-3.629675802129713e-11,8.487295562933026e-11,-9.849117413327319e-11,4.504053884395016e-11,-1.1999999999999995,4.77491334797317e-14,-1.2349931386955692e-12,1.1436068112048307e-11,-4.979706995499554e-11,1.1157394360832499e-10,-1.2489574003251688e-10,5.5295768108999404e-11,0.3999999999999997,-1.9627488680707178e-14,5.183328052669498e-13,-5.026370932897531e-12,2.3016460782708882e-11,-5.411134346556768e-11,6.328231173157065e-11,-2.9150914126341636e-11,0,0,0,0,0,0,0,0
0.6100000000000001,-0.8990843480025378,0.4707739190688957,0.3454805937792241,-1.3508785505429652,4.770989641985574,-6.354057112136299,0.1979331117000769,3.242880058960171,-1.1999999999999993,6.777582532004648e-14,-9.217025588300638e-13,5.484579345992638e-12,-1.746583248916274e-11,3.1159701014369e-11,-2.944892557381168e-11,1.137266523469088e-11,0.3999999999999997,-5.333797771423814e-15,-2.1840191714148222e-14,7.301260359796734e-13,-4.366622373649483e-12,1.1592329643372144e-11,-1.4669318883026106e-11,7.265694582888243e-12,0,0,0,0,0,0,0,0
0.6099999999999999,-0.5540461707786111,0.5730033993170635,-0.11020431378067318,0.12279164789309668,-0.6330711778085168,1.6813902294559102,-2.215098421499199,1.145075499217013,-1.2000000000000004,1.2552721574327986e-14,-2.4642241842580453e-13,2.8109160766714877e-12,-1.5240226577447488e-11,4.116070695540959e-11,-5.388495814965058e-11,2.72150743479484e-11,0.4000000000000001,6.487051343623561e-15,-1.5104583652518907e-13,1.5095577781108817e-12,-7.48731606513542e-12,1.8771635826967213e-11,-2.27702704982642e-11,1.0618789418552385e-11,0,0,0,0,0,0,0,0
0.6099999999999999,-0.24142302012667777,0.45622626793846227,-0.04748769592843362,8.248673128918027e-13,-2.0512492447097908e-12,1.3580028837225336e-12,1.7604431200851294e-12,-2.0625349834019434e-12,-1.1999999999999973,-1.06121506595688e-13,2.013758613030486e-12,-1.7039695081581497e-11,7.334972929850115e-11,-1.675769828893441e-10,1.9339695406334734e-10,-8.866775726432558e-11,0.39999999999999947,1.9139573707853447e-14,-3.0385747578471353e-13,2.3000554162833387e-12,-9.29523077142694e-12,2.0657141441853624e-11,-2.378262933741483e-11,1.1054746832060472e-11,0,0,0,0,0,0,0,0
0.6100000000000003,0.019214769770576717,0.3977188154227202,-0.07801037137308023,0.8556342576388136,-3.1387621202107088,6.345531488773624,-6.651453217597809,2.822087311675959,-1.1999999999999995,-4.990039495095043e-15,-2.7184068410163198e-14,7.490897691148777e-13,-4.3069991304057404e-12,1.1662927406956162e-11,-1.5637978779479536e-11,8.234401398824046e-12,0.3999999999999999,-8.094952958709736e-16,1.3306252973077319e-13,-1.9103395452177307e-12,1.0532782634291758e-11,-2.760741020455172e-11,3.465430200985528e-11,-1.6774130372451584e-11,0,0,0,0,0,0,0,0
0.6099999999999994,0.27437036274870114,0.4457213568465411,0.07882710209636896,-0.2527711478159274,0.7995948133102013,-0.8215526064257169,-0.039852010822055924,0.3663753626755497,-1.1999999999999988,-3.5041166232223024e-14,7.165906306891076e-13,-7.286178614385702e-12,3.743584119456263e-11,-9.922832551051076e-11,1.2977753620239912e-10,-6.628441309496882e-11,0.3999999999999996,9.292562437532561e-15,-2.416361636458958e-13,2.2098326671083205e-12,-9.35419700923551e-12,2.041233374808943e-11,-2.2549694882745375e-11,1.0054562946557327e-11,0,0,0,0,0,0,0,0
0.6100000000000003,0.5690702775812057,0.5152497353484389,0.4404723036973705,-3.898988173631216,19.46397132743312,-47.74934197255627,55.10868155522368,-24.31031815054987,-1.1999999999999988,-4.058565456010635e-15,2.0283497198352532e-13,-2.485543036619915e-12,1.2863837918355447e-11,-3.1810556388037207e-11,3.723774188407e-11,-1.6714323940273554e-11,0.39999999999999963,2.883133930499358e-16,-7.66033107250496e-14,1.01850864128045e-12,-5.480821466056893e-12,1.4184255051282074e-11,-1.7691829086245494e-11,8.622356281241872e-12,0,0,0,0,0,0,0,0
0.6100000000000003,0.8995376997280145,0.4764176817436582,-0.18408117198135332,-2.2417363593240088e-13,-4.6975888616277994e-14,4.963951310042504e-13,2.68436362282483e-13,-6.924955304821441e-13,-1.1999999999999988,4.896892091186602e-14,-9.326226546871372e-13,7.247447978241298e-12,-2.8511407865622373e-11,6.053190792279384e-11,-6.619973638211343e-11,2.908795998720679e-11,0.39999999999999997,-1.0057701826780453e-14,7.393137237704211e-14,-1.479171184545997e-13,-6.791793686304528e-14,6.720789184618117e-14,1.0456532716817651e-12,-1.1835378157331192e-12,0,0,0,0,0,0,0,0
0.6099999999999994,1.1216558814973576,0.2518386519263332,-0.1840811719817766,2.3643536267488276e-12,-7.317398034458731e-12,1.1450102416110007e-11,-8.868804465488007e-12,2.7920160706257645e-12,-1.1999999999999995,3.464196307261542e-14,-7.179846854793724e-13,6.833369287665556e-12,-3.145249269626268e-11,7.310391049840681e-11,-8.280325370499736e-11,3.624269789987041e-11,0.3999999999999999,-1.2031539671506955e-14,2.627793279649117e-13,-2.698873879253847e-12,1.3694539165477305e-11,-3.5388492314480254e-11,4.462390365090511e-11,-2.175222892453139e-11,0,0,0,0,0,0,0,0
