duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.2668009797497304,-8.341116186757555e-17,1.0112324647823743,-3.0418875934019374,9.026039758649912e-12,-8.830495920082602e-11,4.612563724565598e-10,-1.2188851854255868e-09,1.2803683508059271e-09,1.6289709258844166e-16,-2.4846260795968083,2.0280484366818845,-2.1360867492812348e-11,2.1352254371000702e-10,-1.132064863656454e-09,3.020099172764731e-09,-3.191411918969892e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,0.05326784934659175,-0.6119247154313121,-3.0418876048089554,2.4651096284853034e-07,-2.5323348813484504e-06,1.3174907743658802e-05,-3.322778190404655e-05,3.1845060124898764e-05,-0.518538581542231,-1.4024554598422148,2.0280484377009764,-2.2039453537162214e-08,2.263583663612643e-07,-1.177400257141474e-06,2.9685822643030166e-06,-2.8438769783507535e-06,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-0.3260874269141079,-2.381266763330423,5.282159210513144,-166.06671589796602,1369.5085654653176,-4633.5088966383455,6315.380922123545,-1723.1939576555628,-0.7483920953839921,-0.30719450926807645,1.282659887603953,14.870679049401302,-122.63458226620108,414.9141102851461,-565.5197205598331,154.30584116342501,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-0.9521870349679928,-1.585924143731006,3.854096910294948,-1.265248097900312e-10,1.1654008237153428e-09,-6.029944513755241e-09,1.6103232398376258e-08,-1.7207616077190203e-08,-0.706205321124507,0.5584081238826868,1.410537746899348,2.2365582868082805e-11,-1.0072791968662872e-10,-7.968643460858243e-11,1.667957926083291e-09,-3.1137982614140105e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-1.1009678841686015,0.4706295196991821,3.854096910288329,-2.551358438624712e-11,2.83191659598865e-10,-1.6870430356340217e-09,4.9781625850562184e-09,-5.716682777062835e-09,-0.4568155127207704,1.3110738295770372,1.4105377468998674,1.4856082041718138e-11,-5.974415619621952e-11,-8.30819017638765e-11,1.068036277381878e-09,-1.8151829911164717e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-0.7010582010581983,-2.527183183129158,3.854096910284765,5.736796803574572e-11,-6.354442749833222e-10,3.4804758407928357e-09,-9.315180156023213e-09,9.703249187681363e-09,-0.006613756613754368,-2.0637395352713956,1.410537746901573,-5.007578223879863e-12,3.7032686435752414e-11,-2.236450339465276e-10,7.916966829052563e-10,-1.1040671286756842e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-1.100967884168601,-0.4706295196992564,3.854096910287659,-1.5928258401580806e-11,2.2767180367712732e-10,-1.5783696705715663e-09,4.9719205612751e-09,-5.70948680881262e-09,-0.4568155127207701,-1.3110738295769968,1.4105377469006548,2.9906814355184533e-12,3.6772366981956085e-11,-5.178605364440347e-10,2.087213856715116e-09,-2.8136235858336593e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497304,-0.9519224560200299,1.5037475651752084,8.37409778843695,-90.4072377992078,786.1597073457717,-2900.2941669621114,3097.132068747355,1723.1939576209852,-0.7062290132207654,-0.5510495058811022,1.0057878727433796,8.095644029437215,-70.39778336222732,259.71094492002373,-277.3370733502801,-154.30584114705408,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.26680097974973016,-0.3265242273460007,2.2350818969974187,-3.04188760833084,5.1210685681978595e-08,7.31762564055884e-07,-7.585312331029027e-06,2.624162087754073e-05,-3.183979614562446e-05,-0.7483529814712717,0.32028483996658574,2.0280484380157384,-4.5342532908864135e-09,-6.614987514605113e-08,6.829849080561533e-07,-2.3608221199286655e-06,2.8636432751386415e-06,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
0.2668009797497306,0.053267849347254,0.6119247156337522,-3.041887593401233,-5.008411487029458e-12,5.398192337277362e-11,-3.0063293542101153e-10,8.294739309972326e-10,-8.956410482855532e-10,-0.5185385815422916,1.4024554598241727,2.028048436677979,4.6633805481452763e-11,-4.0012306270105075e-10,1.8459416904552525e-09,-4.330682659927208e-09,4.0312842133162664e-09,0.0,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,0,0,0,0,0,0,0,0
